asset_id,event_date,event_id,installed_date,previous_repairs,previous_unplanned
A:g7guie,2013-02-23,E:af9414v56x,2012-11-12,0,0
A:g7guie,2013-02-28,E:xk4vmckksu,2013-02-23,0,0
A:n60kxj,2005-09-26,E:9ppnrbdel4,2005-07-27,0,0
A:n60kxj,2007-03-06,E:vxt3tsu3mb,2006-05-08,0,0
A:n60kxj,2009-10-13,E:igll4mp4oy,2007-12-11,0,0
A:n60kxj,2009-11-27,E:954xyv70pu,2009-10-13,0,0
A:n60kxj,2010-03-01,E:8zq3p154ui,2009-11-27,0,0
A:qhj28a,2008-12-07,E:fhb7yuh1fq,2008-11-27,0,0
A:qhj28a,2009-01-27,E:rbfm4pky30,2008-12-07,0,0
A:qhj28a,2009-11-03,E:uivmdwj8ey,2009-01-27,0,0
A:qhj28a,2010-01-16,E:uxyir7b251,2009-12-11,0,0
A:qhj28a,2010-01-21,E:hz4c6tp8wf,2010-01-16,0,0
A:qhj28a,2010-05-17,E:rqvkoqxkqx,2010-01-21,0,0
A:qhj28a,2010-07-05,E:wtzx7b0xhw,2010-05-17,0,0
A:qhj28a,2011-12-15,E:xpgtlc8az4,2011-11-30,0,0
A:qhj28a,2012-04-17,E:fhtgd2ur95,2012-01-01,0,0
A:lj5dfr,2002-11-06,E:uut12sch8s,2002-01-20,0,0
A:lj5dfr,2002-11-20,E:vopugmua0p,2002-11-09,0,0
A:lj5dfr,2002-11-21,E:23lh54gw91,2002-11-20,0,0
A:lj5dfr,2003-08-13,E:lbdq09x5zg,2003-08-13,0,0
A:lj5dfr,2004-09-04,E:vmtuh26egc,2004-08-27,0,0
A:lj5dfr,2005-06-11,E:9og0qcvk6q,2004-09-04,0,0
A:lj5dfr,2007-10-13,E:10shxl12p3,2006-04-23,0,0
A:lj5dfr,2007-11-23,E:on89vrvrg1,2007-10-13,0,0
A:lj5dfr,2008-01-07,E:8oi67brlg7,2007-11-23,0,0
A:lj5dfr,2008-02-18,E:nuw97zwzzp,2008-01-07,0,0
A:lj5dfr,2008-07-27,E:czxyvhrfmz,2008-06-19,0,0
A:lj5dfr,2008-07-27,E:4d5wy3gpgg,2008-07-27,0,0
A:e0ozr4,2000-12-27,E:rw5f7lcw7k,2000-11-02,0,0
A:e0ozr4,2001-12-03,E:hdxcd2kiys,2000-12-27,0,0
A:e0ozr4,2002-12-13,E:i0il0dsf3a,2001-12-03,0,0
A:e0ozr4,2002-12-13,E:8og4dq19ku,2002-12-13,0,0
A:e0ozr4,2003-01-02,E:gv9n4juznu,2002-12-13,0,0
A:e0ozr4,2003-10-26,E:aoje89fqc4,2003-01-02,0,0
A:e0ozr4,2004-03-01,E:citgdmng5p,2003-10-26,0,0
A:e0ozr4,2005-07-12,E:hbycr4j76h,2005-04-29,0,0
A:e0ozr4,2009-03-02,E:p4kc0sgxcn,2008-10-20,0,0
A:e0ozr4,2009-06-25,E:8gtx8dcgcg,2009-03-02,0,0
A:zntvay,2001-01-01,E:bbhbqt4au1,2000-04-25,0,0
A:zntvay,2001-11-26,E:0mb9fxiwzv,2001-06-29,0,0
A:zntvay,2002-07-30,E:9ap7nmcap2,2001-11-26,0,0
A:zntvay,2002-10-03,E:newb18sb6e,2002-07-30,0,0
A:hz5m2x,2002-11-05,E:djqzbzmujs,2002-03-17,0,0
A:hz5m2x,2002-11-17,E:uuei2ggh6s,2002-11-05,0,0
A:yzlbfd,2008-04-11,E:ssun3dtyuz,2007-12-17,0,0
A:yzlbfd,2008-05-07,E:hyftj79wd8,2008-04-11,0,0
A:yzlbfd,2009-07-02,E:8q1qgy43pe,2008-05-07,0,0
A:yzlbfd,2009-09-11,E:14gdtlb9dy,2009-07-14,0,0
A:pzplvv,2000-06-27,E:b9hbi3eh7c,2000-06-27,0,0
A:pzplvv,2000-07-29,E:edsfgyofyx,2000-06-27,0,0
A:pzplvv,2001-09-04,E:no18b7pxm1,2001-05-20,0,0
A:1caz7g,2016-06-02,E:d9oqsf16n2,2016-01-13,0,0
A:6sdpm4,2005-02-27,E:xx73ncthx8,2004-10-24,0,0
A:6tveej,2009-06-12,E:x734xffo3o,2008-12-11,0,0
A:6tveej,2009-10-02,E:v6qru34thx,2009-06-12,0,0
A:6tveej,2010-02-18,E:8be7yy76m2,2009-10-02,0,0
A:6tveej,2011-03-09,E:su1seqo7rd,2010-04-15,0,0
A:6tveej,2012-01-11,E:b1k9nec6u5,2011-12-14,0,0
A:6tveej,2012-03-10,E:zn75pul6t1,2012-01-11,0,0
A:6tveej,2012-05-05,E:9vlepisd7l,2012-03-10,0,0
A:6tveej,2013-04-27,E:bpht8x7jum,2012-06-06,0,0
A:6tveej,2013-10-17,E:78btkgboy1,2013-04-27,0,0
A:6tveej,2013-12-29,E:dbeqyu7fue,2013-11-27,0,0
A:6tveej,2014-02-07,E:czlowhaswd,2013-12-29,0,0
A:6tveej,2014-06-19,E:qgevjy12o3,2014-04-08,0,0
A:6tveej,2015-01-22,E:6x4wlh90n9,2014-06-28,0,0
A:6tveej,2015-03-25,E:65hk113bvl,2015-01-22,0,0
A:6tveej,2015-05-17,E:59fym2jxa0,2015-03-25,0,0
A:6tveej,2015-10-05,E:5r2ptd3xea,2015-09-15,0,0
A:8199h9,2012-10-25,E:17wwg1amts,2012-08-17,0,0
A:8199h9,2013-05-14,E:oxj0viwdt6,2013-05-04,0,0
A:8199h9,2013-05-14,E:isvp407ywo,2013-05-14,0,0
A:8199h9,2013-06-14,E:5nr7j4tc69,2013-05-14,0,0
A:8199h9,2014-08-27,E:cnn7w02uv4,2013-06-14,0,0
A:8199h9,2014-08-31,E:aoob6v4slw,2014-08-27,0,0
A:8199h9,2016-11-29,E:stuj5s947q,2015-01-20,0,0
A:97ylg8,2004-07-20,E:sozkq0dx48,2004-07-12,0,0
A:97ylg8,2004-08-04,E:2fbjwexjfz,2004-07-20,0,0
A:97ylg8,2005-10-26,E:esuac93xyo,2004-08-04,0,0
A:97ylg8,2007-03-31,E:trjz8ii0xu,2006-06-23,0,0
A:97ylg8,2008-11-14,E:th0jnfnzog,2008-08-25,0,0
A:97ylg8,2011-08-26,E:ucdp48h8nu,2009-10-23,0,0
A:97ylg8,2012-06-30,E:eg4ssyborr,2011-08-26,0,0
A:w43gkd,2016-01-22,E:jkdn1asa1a,2016-01-01,0,0
A:w43gkd,2016-05-14,E:hu8mbf231t,2016-03-08,0,0
A:w43gkd,2016-08-14,E:5vzipqrkit,2016-05-14,0,0
A:whqnsi,2004-09-07,E:v7ebozfe5p,2002-06-15,0,0
A:whqnsi,2004-12-28,E:6ketlhzygt,2004-09-29,0,0
A:whqnsi,2005-06-02,E:tfe7yblznz,2005-02-22,0,0
A:whqnsi,2006-06-14,E:ylwnqpxtub,2006-01-12,0,0
A:whqnsi,2008-09-05,E:bwhscutc85,2006-06-14,0,0
A:whqnsi,2009-04-17,E:v8rluxm22q,2008-09-05,0,0
A:whqnsi,2010-02-01,E:w2hnh0hbbt,2009-04-17,0,0
A:o3jqnp,2015-01-10,E:6lqvbo6b16,2014-12-15,0,0
A:o3jqnp,2016-02-06,E:eekz3ac1ve,2015-03-12,0,0
A:o3jqnp,2016-04-05,E:6c6l2pqxb0,2016-04-02,0,0
A:hblnam,2008-04-30,E:sogg22we91,2008-04-02,0,0
A:hblnam,2008-07-05,E:k80b67bdi5,2008-04-30,0,0
A:hblnam,2009-05-20,E:hhltlmriiv,2008-07-05,0,0
A:hblnam,2009-08-13,E:3wpqi2dpez,2009-08-04,0,0
A:hblnam,2012-05-22,E:rjk0v714qj,2011-12-05,0,0
A:vufnxf,2014-07-02,E:4ebta1o3in,2014-03-02,0,0
A:vufnxf,2014-08-02,E:fxhj8di6va,2014-07-02,0,0
A:vufnxf,2014-09-04,E:6v79nwbvgp,2014-08-02,0,0
A:vufnxf,2015-04-25,E:e8ub7tjtas,2014-12-09,0,0
A:vufnxf,2015-12-31,E:tlau7nl2ll,2015-07-22,0,0
A:vufnxf,2016-02-06,E:ixgvuop2q8,2015-12-31,0,0
A:vufnxf,2016-04-12,E:j7e51exqqy,2016-02-06,0,0
A:vufnxf,2016-11-22,E:syr5bcggb3,2016-04-12,0,0
A:vufnxf,2017-01-18,E:elhby4aqlu,2016-11-22,0,0
A:1mu3do,2001-03-16,E:6buyn4w402,2000-05-15,0,0
A:x38ptc,2003-03-20,E:82046zliff,2002-02-21,0,0
A:exr0sg,2009-10-20,E:6y3fyv8jmp,2009-08-17,0,0
A:exr0sg,2012-11-01,E:2oxelz17tq,2012-06-26,0,0
A:exr0sg,2013-06-08,E:24ki8d19yw,2013-03-22,0,0
A:exr0sg,2015-09-25,E:19p1h4hmgd,2015-05-20,0,0
A:exr0sg,2017-01-03,E:26ttm32z4i,2016-07-01,0,0
A:l8digl,2016-09-27,E:70t9tvpesx,2016-07-03,0,0
A:cwza68,2009-09-08,E:di77p8nzog,2009-03-24,0,0
A:cwza68,2009-09-20,E:hwlt0p1c81,2009-09-08,0,0
A:cwza68,2009-11-11,E:xmcix2cqt5,2009-09-20,0,0
A:cwza68,2010-04-28,E:c1tub132sf,2010-03-03,0,0
A:cwza68,2011-06-16,E:j8fezvzt9p,2011-01-07,0,0
A:cwza68,2012-02-10,E:qpdag8ky0m,2011-06-16,0,0
A:cwza68,2012-03-09,E:l0ct3r8fec,2012-02-10,0,0
A:cwza68,2013-10-22,E:p0lggui7xn,2012-11-20,0,0
A:cwza68,2014-02-04,E:6uzacl3pe2,2014-01-04,0,0
A:cwza68,2015-09-16,E:n7agwicd1l,2014-10-17,0,0
A:cwza68,2015-11-18,E:ggkdpnxw43,2015-09-16,0,0
A:cwza68,2016-09-04,E:sg7m0y5lm4,2016-05-20,0,0
A:l3qaqq,2015-10-22,E:neelmf6v4x,2014-05-23,0,0
A:yapyai,2005-09-27,E:i8a9bx1m3t,2005-06-01,0,0
A:yapyai,2005-12-18,E:bdi9p67jjt,2005-09-27,0,0
A:yapyai,2006-06-18,E:9mb1ma29c4,2006-03-06,0,0
A:yapyai,2006-09-12,E:61ilvif641,2006-06-18,0,0
A:yapyai,2007-02-16,E:qk4gt4hpgg,2006-12-28,0,0
A:yapyai,2008-12-26,E:in9gbi8ten,2008-12-23,0,0
A:yapyai,2009-02-20,E:ypyj1bxzns,2008-12-26,0,0
A:yapyai,2009-08-26,E:d5kko23gg3,2009-08-24,0,0
A:yapyai,2009-10-23,E:v6noffdpmh,2009-08-26,0,0
A:yapyai,2009-10-23,E:a43ksopiep,2009-10-23,0,0
A:yapyai,2011-07-25,E:ls3gnryw1z,2010-09-08,0,0
A:yapyai,2012-03-29,E:3nql4hxuy8,2011-07-25,0,0
A:yapyai,2012-06-20,E:m7cpg9q3qd,2012-03-29,0,0
A:yapyai,2013-01-03,E:y71ruykph4,2012-06-20,0,0
A:0dg9zy,2005-04-07,E:5xh6lploi4,2005-01-09,0,0
A:0dg9zy,2006-05-06,E:s06x3k8dgt,2005-09-13,0,0
A:0dg9zy,2007-05-31,E:v3od9abni0,2006-10-27,0,0
A:0dg9zy,2007-08-14,E:h4eaujzxq7,2007-05-31,0,0
A:0dg9zy,2008-07-08,E:xrmhdxfifv,2007-08-14,0,0
A:0dg9zy,2009-03-14,E:ti82z9pgzb,2008-08-02,0,0
A:0dg9zy,2009-03-26,E:ipwx79c1no,2009-03-14,0,0
A:cxdu0y,2001-02-22,E:85ndfr9jca,2001-02-09,0,0
A:cxdu0y,2001-03-28,E:cqjhw7j4gw,2001-02-22,0,0
A:cxdu0y,2002-12-09,E:pnk3dxfn8g,2002-08-07,0,0
A:cxdu0y,2003-07-11,E:kr57m51rvm,2003-04-01,0,0
A:qil9d7,2006-10-27,E:j8wb5cm8t2,2006-04-04,0,0
A:6fy7o6,2013-03-16,E:1onois0adb,2012-12-15,0,0
A:6fy7o6,2014-06-26,E:ma0fdnf34e,2014-02-11,0,0
A:6fy7o6,2015-05-28,E:yvmexgp9e3,2014-06-26,0,0
A:6fy7o6,2015-06-22,E:c5f2sh5hp4,2015-05-28,0,0
A:9ks73c,2014-06-03,E:i092hr0o5z,2014-06-03,0,0
A:9ks73c,2014-07-04,E:mo94npbyuz,2014-06-03,0,0
A:9ks73c,2015-02-13,E:mibs4bvtw6,2014-07-04,0,0
A:9ks73c,2016-03-03,E:u9nug1zlz5,2015-11-12,0,0
A:9ks73c,2016-03-21,E:ebsb6m4tx8,2016-03-19,0,0
A:9ks73c,2017-02-14,E:tci3x1efrm,2016-09-12,0,0
A:9ks73c,2017-04-05,E:weleb1gx2e,2017-02-14,0,0
A:vv2tqa,2000-10-06,E:7aj3z3wosu,2000-08-25,0,0
A:vv2tqa,2001-08-02,E:gn91v7qgn5,2001-05-04,0,0
A:vv2tqa,2004-02-05,E:3in02xb3m7,2001-08-02,0,0
A:vv2tqa,2004-12-27,E:ricyyd8azm,2004-11-11,0,0
A:vv2tqa,2006-01-05,E:56n5xa5fis,2004-12-27,0,0
A:vv2tqa,2008-09-17,E:6vigwigwfu,2008-04-24,0,0
A:vv2tqa,2009-02-03,E:zhbsp66tcj,2008-09-17,0,0
A:qgj6id,2010-04-30,E:0pplql9o6t,2010-04-15,0,0
A:qgj6id,2010-06-06,E:m5oabtnqhp,2010-04-30,0,0
A:qgj6id,2011-06-05,E:24avfc54hv,2010-11-06,0,0
A:qgj6id,2011-08-25,E:o0zu0ofqcu,2011-06-05,0,0
A:qgj6id,2012-06-17,E:g6vr7yimwh,2011-10-20,0,0
A:qgj6id,2014-01-05,E:yasi3millj,2012-06-17,0,0
A:hn8euw,2008-09-11,E:cms80kc3y1,2007-02-23,0,0
A:hn8euw,2008-09-17,E:l7kkjdl5z5,2008-09-11,0,0
A:hn8euw,2008-09-23,E:b9d2qf85g7,2008-09-17,0,0
A:mcdfev,2004-05-15,E:wjvvvyukj6,2004-05-15,0,0
A:mcdfev,2004-12-25,E:xo52jt5o7p,2004-07-10,0,0
A:mcdfev,2005-01-31,E:orr8xqui2m,2004-12-25,0,0
A:mcdfev,2006-12-25,E:u5ka5oaewk,2006-08-30,0,0
A:mcdfev,2007-04-25,E:mmph6botdl,2006-12-25,0,0
A:mcdfev,2008-04-02,E:ygdzeb18s0,2008-01-30,0,0
A:mcdfev,2009-12-17,E:efb4k6bod0,2009-06-24,0,0
A:mcdfev,2010-07-29,E:h4b5bd5j9h,2009-12-17,0,0
A:mcdfev,2010-08-18,E:802e96d2xt,2010-07-29,0,0
A:mcdfev,2011-02-11,E:ftbiczzn3u,2011-02-11,0,0
A:mcdfev,2011-10-07,E:bouxukz2jj,2011-02-11,0,0
A:mcdfev,2013-02-21,E:rx6qszwke1,2011-10-07,0,0
A:mcdfev,2013-04-18,E:vvum06z0te,2013-02-21,0,0
A:84y0cd,2001-08-27,E:firbfip2r5,2001-07-28,0,0
A:84y0cd,2001-10-14,E:j7recqrvtr,2001-08-27,0,0
A:84y0cd,2002-02-04,E:6vwdbbjkv6,2001-10-14,0,0
A:84y0cd,2002-07-03,E:0nyy3u56n9,2002-03-25,0,0
A:84y0cd,2003-08-08,E:8fwkegijlx,2002-07-03,0,0
A:84y0cd,2004-08-03,E:8hv9g5eili,2003-08-21,0,0
A:84y0cd,2005-10-22,E:jzbfwcy47d,2005-08-30,0,0
A:84y0cd,2007-01-24,E:4lpziynsjz,2005-10-22,0,0
A:84y0cd,2007-02-05,E:e56ljsmsv0,2007-01-24,0,0
A:84y0cd,2007-09-09,E:xg89si4q6n,2007-09-01,0,0
A:84y0cd,2007-12-24,E:8i0sid4qdv,2007-09-09,0,0
A:84y0cd,2008-03-26,E:1tojkhmo12,2008-01-08,0,0
A:84y0cd,2008-08-13,E:wvgoeo1eos,2008-04-14,0,0
A:84y0cd,2008-09-11,E:i35y4pq775,2008-08-13,0,0
A:84y0cd,2009-10-12,E:u0l2qy0xdm,2008-12-21,0,0
A:wxiii6,2006-06-27,E:8dd1ev8qok,2006-06-02,0,0
A:wxiii6,2006-07-26,E:d3dbtu7ik4,2006-07-23,0,0
A:wxiii6,2006-08-21,E:kxiifxa50e,2006-08-21,0,0
A:wxiii6,2007-09-28,E:ee2k67cvkc,2007-07-18,0,0
A:wxiii6,2008-05-23,E:24uhwov2v8,2008-02-10,0,0
A:wxiii6,2009-05-18,E:tktw1nda8w,2009-05-02,0,0
A:wxiii6,2010-09-08,E:zzpddvawdt,2010-06-28,0,0
A:wxiii6,2010-12-01,E:9sn98vhda4,2010-09-08,0,0
A:wxiii6,2012-03-21,E:jsqwl03l4y,2010-12-01,0,0
A:wxiii6,2012-06-25,E:yn1z3acis7,2012-03-21,0,0
A:wxiii6,2013-01-15,E:cwuifxhodw,2012-06-25,0,0
A:wxiii6,2013-11-26,E:naj6jhfw38,2013-05-23,0,0
A:wxiii6,2014-08-01,E:6628myo07f,2013-11-26,0,0
A:atorvu,2007-05-10,E:er79ufq7zx,2007-05-04,0,0
A:atorvu,2007-06-01,E:rkmejj6tl9,2007-05-10,0,0
A:atorvu,2008-03-18,E:2i1039aked,2007-06-01,0,0
A:atorvu,2009-07-23,E:sw62xnuwgm,2009-04-03,0,0
A:atorvu,2010-04-03,E:l0hb5k6d2z,2009-09-17,0,0
A:atorvu,2010-07-01,E:e6mp61h6rc,2010-05-29,0,0
A:atorvu,2010-08-05,E:aq1e3gry0k,2010-07-01,0,0
A:atorvu,2011-01-05,E:uw5ph53vq9,2010-08-05,0,0
A:atorvu,2011-02-04,E:6fjfub5hvu,2011-01-05,0,0
A:atorvu,2011-07-04,E:iwin6fdzsv,2011-05-17,0,0
A:atorvu,2011-10-07,E:eksa41xvga,2011-10-04,0,0
A:atorvu,2012-07-04,E:edlp7wkltj,2011-10-07,0,0
A:atorvu,2012-07-12,E:jyw9ea0prb,2012-07-04,0,0
A:atorvu,2012-09-07,E:mr2gqfw2ap,2012-07-12,0,0
A:atorvu,2013-01-02,E:7umn92y5j6,2012-09-07,0,0
A:atorvu,2013-11-16,E:p6ung6dkcb,2013-09-10,0,0
A:atorvu,2015-03-27,E:6aamid09ep,2014-12-25,0,0
A:atorvu,2015-06-24,E:yhokv2x2lb,2015-03-27,0,0
A:atorvu,2016-02-22,E:t924rifzpl,2015-10-15,0,0
A:j402zd,2002-06-26,E:zmaa6pfm31,2002-06-26,0,0
A:j402zd,2002-09-24,E:3ze26k4hbj,2002-06-26,0,0
A:j402zd,2003-02-08,E:ses1jzcxy2,2002-09-24,0,0
A:j402zd,2003-04-07,E:6oqqjjzg9v,2003-02-08,0,0
A:j402zd,2003-12-01,E:2s07zg7au1,2003-07-09,0,0
A:j402zd,2004-02-10,E:5iursebxof,2003-12-01,0,0
A:j402zd,2004-06-17,E:vxjrkii49i,2004-02-10,0,0
A:j402zd,2004-09-23,E:l06f967nsa,2004-06-17,0,0
A:j402zd,2005-03-20,E:zjd3kuln8w,2004-09-23,0,0
A:j402zd,2005-03-25,E:b0ave7dd0z,2005-03-20,0,0
A:r6kf06,2002-07-04,E:khtl9y6a2v,2002-05-16,0,0
A:r6kf06,2004-02-01,E:rqveo6bdcw,2003-08-25,0,0
A:r6kf06,2004-05-23,E:gtgkakupx8,2004-02-01,0,0
A:5j07tf,2003-05-08,E:13lu1ucgne,2003-03-20,0,0
A:5j07tf,2003-11-28,E:7qo1vd7hpv,2003-05-08,0,0
A:5j07tf,2004-03-05,E:6728di88nn,2004-01-22,0,0
A:5j07tf,2004-06-10,E:efup5ot81v,2004-03-05,0,0
A:axpxud,2003-01-05,E:jt2j1u9ltz,2002-09-15,0,0
A:axpxud,2003-09-01,E:c78o658gqq,2003-07-14,0,0
A:axpxud,2003-10-15,E:be50ty85gr,2003-09-01,0,0
A:axpxud,2005-07-03,E:3u1t22uaw8,2004-08-05,0,0
A:axpxud,2005-08-10,E:xmjlsy2cah,2005-07-03,0,0
A:axpxud,2006-02-19,E:bdjm44rul9,2005-08-10,0,0
A:axpxud,2006-11-17,E:1wkymk7r7x,2006-09-22,0,0
A:axpxud,2007-03-28,E:4iim92ejrk,2006-11-17,0,0
A:axpxud,2007-06-29,E:eq4recqvqp,2007-06-01,0,0
A:axpxud,2008-02-23,E:rbzh09mpbh,2007-09-10,0,0
A:axpxud,2009-10-06,E:9cyvjeidbv,2008-04-23,0,0
A:o57n0g,2011-05-23,E:432hkthv1e,2011-01-09,0,0
A:o57n0g,2011-08-22,E:4isgsfkmm5,2011-05-23,0,0
A:o57n0g,2012-01-14,E:9viysrr2fo,2011-10-17,0,0
A:o57n0g,2012-01-24,E:nxx1fsczct,2012-01-14,0,0
A:o57n0g,2012-04-09,E:81e8rjtcns,2012-01-24,0,0
A:o57n0g,2012-07-22,E:rxb24a6man,2012-04-09,0,0
A:o57n0g,2013-02-13,E:h1o4h1fjvt,2013-02-06,0,0
A:o57n0g,2013-04-29,E:v6zbceqo3o,2013-02-13,0,0
A:o57n0g,2014-08-03,E:ztwahu9hvq,2014-01-29,0,0
A:o57n0g,2015-07-21,E:tsef9hnxac,2015-04-03,0,0
A:o57n0g,2015-10-01,E:mrmbcndxef,2015-07-21,0,0
A:7520px,2008-07-19,E:pj7iryxwva,2007-07-26,0,0
A:7520px,2009-05-17,E:o73hhpm5g1,2008-12-22,0,0
A:7520px,2009-06-26,E:fns3ouvoi5,2009-05-17,0,0
A:7520px,2009-11-07,E:qic3cs5xo2,2009-07-13,0,0
A:7520px,2010-05-28,E:4c23tjiowo,2010-03-10,0,0
A:7520px,2013-03-20,E:pf7xnpilns,2012-03-14,0,0
A:7520px,2013-08-12,E:wroxni6lug,2013-03-20,0,0
A:4yxzk8,2016-06-13,E:5scmtp5njd,2016-05-08,0,0
A:4yxzk8,2017-01-17,E:elsy0p2oeg,2016-07-31,0,0
A:4yxzk8,2017-03-29,E:55nlrrkinl,2017-01-17,0,0
A:r0sjwq,2012-01-10,E:ifvedgvekx,2011-06-21,0,0
A:r0sjwq,2013-02-15,E:kvan0z2a8e,2012-11-02,0,0
A:r0sjwq,2014-02-03,E:tda3gbz92m,2013-03-23,0,0
A:r0sjwq,2015-04-12,E:n1e8psgml9,2014-04-14,0,0
A:h28j3k,2015-08-29,E:ohv0bf2wi8,2015-06-27,0,0
A:h28j3k,2015-12-07,E:dvik6jsgtb,2015-08-29,0,0
A:h28j3k,2016-01-06,E:h9emm7n7co,2015-12-07,0,0
A:h28j3k,2016-08-15,E:s50rzbhxv2,2016-07-23,0,0
A:h28j3k,2017-04-24,E:rvouprk0vg,2017-01-30,0,0
A:h28j3k,2017-05-17,E:muoh9epu79,2017-04-24,0,0
A:13c9od,2006-09-15,E:xikxd16lg9,2006-04-05,0,0
A:13c9od,2007-08-26,E:6ycbjprqv2,2007-05-12,0,0
A:13c9od,2008-03-11,E:uehzxmo4h7,2008-01-23,0,0
A:13c9od,2008-08-09,E:wnugijsagv,2008-03-11,0,0
A:ufrt9p,2016-10-23,E:rg8jjuvjk2,2016-06-13,0,0
A:5y8vqn,2005-07-04,E:3d2yrt9km4,2004-11-18,0,0
A:5y8vqn,2005-07-27,E:7q7x7tt7op,2005-07-04,0,0
A:5y8vqn,2006-02-19,E:6jx57rr0jh,2005-07-27,0,0
A:5y8vqn,2006-04-16,E:o7neqbw6tt,2006-02-19,0,0
A:5y8vqn,2006-08-10,E:ppj261bes5,2006-04-16,0,0
A:5y8vqn,2006-12-07,E:ylntsmqv0v,2006-11-30,0,0
A:5y8vqn,2007-10-25,E:preiafdtfi,2007-08-26,0,0
A:5y8vqn,2008-02-09,E:8s1v90xbat,2007-10-25,0,0
A:5y8vqn,2010-11-14,E:ibfjstpqj0,2010-01-12,0,0
A:5y8vqn,2011-08-29,E:6mi6gvuqur,2011-04-14,0,0
A:5y8vqn,2011-12-19,E:3bzlzludo1,2011-08-29,0,0
A:ykopd2,2013-03-07,E:lo142r3tkv,2012-03-08,0,0
A:ykopd2,2014-05-19,E:qiq855y8fl,2014-03-25,0,0
A:ykopd2,2014-08-29,E:4h3u3u86a7,2014-05-19,0,0
A:ykopd2,2015-03-27,E:y3bymljcym,2014-08-29,0,0
A:ykopd2,2017-03-09,E:q7ql128if8,2015-03-27,0,0
A:05y6pa,2009-03-25,E:krdug1zk4k,2008-11-26,0,0
A:05y6pa,2009-12-01,E:k2aq31j1u8,2009-03-25,0,0
A:05y6pa,2010-11-11,E:3980fazvgf,2009-12-01,0,0
A:05y6pa,2011-03-03,E:10yy8t172l,2010-11-11,0,0
A:05y6pa,2013-10-14,E:8ghkk26gmm,2013-09-25,0,0
A:tzbon5,2017-03-04,E:nv9xx0w3un,2017-02-06,0,0
A:tzbon5,2017-05-11,E:sk1148x54i,2017-03-04,0,0
A:u1ooyr,2014-01-14,E:umzno6uycr,2013-10-23,0,0
A:u1ooyr,2014-03-18,E:xl2kn3gkgv,2014-03-18,0,0
A:u1ooyr,2014-08-12,E:oowsevjash,2014-07-08,0,0
A:u1ooyr,2014-09-17,E:p435xegx3v,2014-08-12,0,0
A:u1ooyr,2015-01-09,E:g06472b7xg,2015-01-07,0,0
A:u1ooyr,2015-08-12,E:mbqr3z4rcn,2015-01-09,0,0
A:u1ooyr,2016-03-12,E:jhofow75le,2015-10-26,0,0
A:u1ooyr,2017-01-13,E:yk5o62681s,2016-10-01,0,0
A:u1ooyr,2017-02-16,E:blj4n5krae,2017-01-13,0,0
A:u1ooyr,2017-04-13,E:4w21p6xzkz,2017-02-16,0,0
A:7wypua,2002-02-15,E:cx9xs2fgq4,2001-07-20,0,0
A:7wypua,2003-02-04,E:j857frvo73,2002-02-15,0,0
A:7wypua,2003-11-29,E:iqbvd24sc4,2003-04-30,0,0
A:7wypua,2005-03-10,E:fs1jmpwy0j,2004-06-25,0,0
A:7wypua,2006-04-20,E:35mv9nys5e,2005-03-10,0,0
A:7wypua,2006-05-07,E:mpmeco0hqy,2006-04-20,0,0
A:7wypua,2006-06-05,E:0doyxyxfmr,2006-05-07,0,0
A:7wypua,2006-08-17,E:mc4493rhc6,2006-06-05,0,0
A:7wypua,2007-03-10,E:f37m2q9ylk,2006-12-07,0,0
A:7wypua,2007-12-22,E:f9j48k350w,2007-03-10,0,0
A:7wypua,2007-12-24,E:wlx2oeyqlc,2007-12-22,0,0
A:7wypua,2008-04-18,E:cw95zpukg3,2008-03-26,0,0
A:4ankgt,2007-03-15,E:qiowklkswn,2006-11-01,0,0
A:4ankgt,2007-10-23,E:kmlii958ug,2007-04-29,0,0
A:4ankgt,2008-05-12,E:k72ube4smq,2007-11-23,0,0
A:qr4234,2008-01-09,E:vb6be09jjq,2007-01-23,0,0
A:qr4234,2008-02-08,E:ik5f2846gd,2008-01-09,0,0
A:qr4234,2008-03-05,E:tix50aoggh,2008-02-08,0,0
A:qr4234,2008-05-27,E:8vujj209xg,2008-03-05,0,0
A:qr4234,2008-06-03,E:4tuq1hvxvu,2008-05-27,0,0
A:4f0kgt,2010-09-30,E:0am4k3wmpw,2010-06-18,0,0
A:4f0kgt,2011-02-27,E:9np6ue4f3x,2010-09-30,0,0
A:4f0kgt,2011-08-20,E:5q7po0y3ft,2011-02-27,0,0
A:4f0kgt,2012-12-23,E:08ewk8e0r0,2012-11-02,0,0
A:4f0kgt,2013-10-22,E:j9bqv8vf3e,2012-12-23,0,0
A:4f0kgt,2014-10-06,E:hwjqm2ddkz,2013-10-22,0,0
A:4f0kgt,2015-01-25,E:hplpxyk49b,2014-10-06,0,0
A:4f0kgt,2015-11-29,E:hkjwi7afix,2015-01-25,0,0
A:4f0kgt,2016-02-12,E:fqd2ml9ayl,2015-11-29,0,0
A:4f0kgt,2017-03-27,E:8z9fl9541e,2016-02-12,0,0
A:4f0kgt,2017-04-02,E:09jp3dkija,2017-03-27,0,0
A:u78te3,2008-11-30,E:5hyvm4dnrz,2008-11-04,0,0
A:u78te3,2011-09-14,E:mbz4tsl2fb,2009-12-11,0,0
